,R(0.01),R(0.02),R(0.03),R(0.04),R(0.05),R(0.06),R(0.07),R(0.08),R(0.09),R(0.10),R(0.11),R(0.12),R(0.13),R(0.14),R(0.15)
2025-08-26 05:00:00+00:00,3294.149909822292,2859.371616324228,2591.7087003550914,2469.9152172744725,2385.8672928831365,2262.17638261737,2145.394705738181,2089.0571999837266,1946.1033436637445,1922.5687476211897,1826.0486214460689,1761.4384327834268,1701.717782147738,1552.4717554898234,1615.9761587651883
2025-08-26 06:00:00+00:00,3318.253887961124,2886.7849727912762,2539.1220668851456,2400.514145537578,2157.6939341615653,2053.304367751516,1958.2459305425145,1818.737909193449,1756.7198084467018,1626.5599637570049,1523.8717785733243,1478.1752465387472,1401.303709368076,1268.4390974267226,1309.2705030776633
2025-08-26 07:00:00+00:00,3777.689561774525,3334.694024622855,2913.5420008837027,2865.0584084971197,2236.081600143785,2188.040983922321,2121.052113293379,1854.495253033143,1892.1103661277593,1612.2107061589777,1508.2803621012717,1474.527139886668,1402.4127472705368,1288.1417538581372,1125.5956176829131
2025-08-26 08:00:00+00:00,5504.855372383456,4239.74174455952,3680.664514852084,3535.6638331109134,3311.3409140907097,3201.8943008932692,3094.312835400684,3023.6533448479895,2692.1317994175697,2739.1656199207573,2544.9941761400405,2366.5970982764266,2370.9961872035274,2206.468542450508,2079.1047537840495
2025-08-26 09:00:00+00:00,5865.466777257636,5000.720409629757,4339.592998593449,4102.062058913718,3880.3154467060376,3715.3888190300713,3582.5276757421307,3177.6354967156512,3157.722589618461,2772.3093988651017,2561.454727099008,2403.9517978126314,2282.2527775834606,2244.7792082152955,1990.2374670240897
2025-08-26 10:00:00+00:00,6543.750334372708,5916.013586023619,5280.901482757581,5099.8431682743685,4710.354414935362,4512.636111723827,4342.653556127239,3879.8076710058085,3932.44444085125,3462.6218008795986,3269.9474924557,3123.2254186199934,2986.9249657717664,2931.2781044767835,2614.4577818648686
2025-08-26 11:00:00+00:00,7436.596480279142,6441.632534228367,5662.090152305267,5381.709559805502,5035.275989710346,4800.756515122339,4623.584079141197,4225.833252949145,4162.360856774008,3800.368745318483,3562.182185751488,3376.15191709379,3264.757328384774,3168.929980700981,2819.489433153889
2025-08-26 12:00:00+00:00,8119.182941375224,7233.400234781624,6555.543379740087,6270.672437942663,6012.955072492612,5722.131791259355,5480.234978749166,5138.274819918141,5011.086821528992,4705.041992435614,4473.215733172157,4277.745477033754,4149.9919054775055,4015.7497790552407,3780.8491367423667
2025-08-26 13:00:00+00:00,8182.7508606409865,7501.24838793388,6843.364275449796,6520.702360095453,6214.5268590403175,5893.42883008016,5630.916782362718,5257.146632115346,5198.9874004292105,4826.476317246259,4610.437112390751,4444.223602964903,4283.515021060546,4148.279868935246,3926.3434075950536
2025-08-26 14:00:00+00:00,8296.26087807482,7501.602897608391,6859.921330966157,6512.3065481339,6280.616518653689,5935.107403176153,5658.908597329573,5375.8742441465365,5242.9510253817425,4994.030282434156,4771.036477044996,4597.980057875662,4460.685543484789,4293.669346713286,4031.1482265593004
2025-08-26 15:00:00+00:00,7961.595897147556,7254.975452698149,6680.784780850954,6314.6958430591185,6145.669702683692,5783.964106948952,5495.968030730124,5263.401882058475,5125.923557572394,4927.4380084188815,4722.503535413125,4567.627106805514,4429.171988995426,4257.967915395522,4130.391086225085
2025-08-26 16:00:00+00:00,7351.5184018703,6703.192782389175,6200.303382556478,5830.58968487419,5752.285565015729,5384.625588841314,5096.285007408114,4922.546737833261,4782.052291152897,4653.895746491042,4469.521355486999,4331.0721596131625,4204.581265331733,4041.558591351153,3970.897505230678
2025-08-26 17:00:00+00:00,6421.501124323026,5799.657497011925,5371.005117147492,4977.353138026461,5011.921976021062,4651.964405282037,4376.011440912218,4279.540640545143,4125.96649260947,4086.5212184208794,3924.9446526202664,3811.187990458784,3696.4880712763115,3545.3885559655973,3592.886037415643
2025-08-26 18:00:00+00:00,4881.121049122776,4333.6047917088945,3904.051555757127,3434.471011500602,3300.366679807885,3016.1894387661014,2812.721303190854,2728.243189482011,2654.494970951542,2580.630993873594,2452.7635501057157,2423.7205417981895,2291.9617121449337,2160.4901866573855,2262.6007948238985
2025-08-26 19:00:00+00:00,3797.8647326701757,3380.502703566366,3082.027006777018,2736.5523386041314,2310.173889605765,2131.2428910121744,1980.59501845231,1969.7172219101121,1892.054450862488,1870.7718604978509,1810.5340495474084,1832.926164220822,1743.415074679011,1602.797777948792,1666.6628090704035
2025-08-26 20:00:00+00:00,3718.6983598006846,2970.971795134654,2720.50287097181,2462.6456521903237,2143.8369859261365,2016.4265733204593,1885.6851505602463,1981.9705156518903,1740.318925626263,1892.2665548096847,1825.0091385633714,1790.1259582585553,1772.784464074146,1643.8411783871124,1576.7548866121724
2025-08-26 21:00:00+00:00,3556.126004161124,2794.4961121777305,2503.2370104601287,2252.823827693639,2145.7184212275897,2017.0906993794633,1894.0313947049071,1849.7962563445253,1694.8861417593725,1708.0332402369531,1618.1972369986397,1542.0358215661981,1504.1300762816754,1486.5490462428497,1327.0731307937676
2025-08-26 22:00:00+00:00,3155.1126183126617,2490.890143563098,2145.4926890026254,1827.7143218498095,1704.7483645077155,1593.7161477750415,1494.7775669804978,1337.681275259929,1291.6742191917438,1144.2560965639568,1041.432473971232,994.9939045254941,899.8336540372984,918.869944751852,740.9567157499696
2025-08-26 23:00:00+00:00,2967.7622097793865,2442.364856402106,2198.930082730323,1880.9249511438466,1796.5050708377603,1680.8647818307654,1566.1691046804408,1546.5381503078534,1389.4911806258751,1365.0284966419495,1296.039951181483,1263.53274125787,1172.2077510082672,1111.8554199730715,1152.4692826244354
2025-08-27 00:00:00+00:00,2677.2196266170213,2396.5856449858693,2210.2816410576997,1978.9724231358196,1873.804600428397,1758.7103646889882,1642.443601641724,1593.2872483760075,1499.4105511194066,1430.5123630646194,1386.4205273342668,1363.2808142468275,1273.361917278613,1210.5391650784586,1110.3488053465553
2025-08-27 01:00:00+00:00,2494.1180970981004,2012.2043590379326,1724.5439589559464,1440.5490093492408,1347.4360623599932,1247.91479616367,1166.8307864553208,1151.7253959617228,1015.5046421385632,998.0301646154621,926.2087599551887,901.3579087323233,825.1651572684423,731.2178770380415,629.5943656811651
2025-08-27 02:00:00+00:00,2396.411272785448,2099.9735491062493,1916.8572577484265,1709.6998331906325,1614.8940572603788,1514.0443556296923,1415.5678416337578,1456.6642386645872,1286.7931272318565,1319.4355568303836,1277.6085522263274,1257.8673421964813,1191.2284820852183,1054.927512498678,1126.7677979139953
2025-08-27 03:00:00+00:00,2359.818174733089,2105.765003930421,1931.244457974899,1772.5950506144363,1682.1748616089462,1582.825170414566,1485.1312832399926,1511.9546497335105,1357.6113141548267,1382.231972028574,1340.2867402952688,1315.2866546410005,1255.8949603428264,1114.4842688627905,1138.2742777404274
2025-08-27 04:00:00+00:00,2444.9546174092975,2181.4651027830914,1988.2130106967306,1875.5998371040696,1782.024932371969,1682.951977059769,1586.883809158804,1574.823638501468,1449.3486910847278,1447.310938132221,1396.8486319087096,1359.9645558239718,1308.838933593419,1176.8354092748632,1202.6959500231678
2025-08-27 05:00:00+00:00,2577.5153139805698,2111.7678395333933,1812.683235446275,1645.959187039647,1597.1925372414844,1495.533246372579,1415.1328350427502,1385.6806326027945,1247.1992629994347,1246.2844956772751,1164.197049416849,1110.5591570740653,1062.6183673043852,937.9216439846714,993.2760651972712
2025-08-27 06:00:00+00:00,2604.2526205112445,2254.3892465878525,1929.0875421600867,1787.0787449511045,1583.7628618376693,1497.922594025942,1426.4019906753456,1303.0608761712356,1262.037225676344,1137.0140448829843,1062.7956130629173,1027.6389497093332,959.9801850752265,859.0522498718274,902.1071173017044
2025-08-27 07:00:00+00:00,3122.610339150029,2643.0076587498042,2254.4102821836714,2148.282094375063,1784.2686852127445,1720.436135789707,1658.276427022618,1494.6007480085827,1453.742108724502,1295.4063773791277,1208.8869394524881,1158.9120744420725,1106.5053113368922,1008.6722754011062,942.35389029621
2025-08-27 08:00:00+00:00,4142.868612371472,3393.7933961607923,2932.997271172033,2816.976353722159,2477.2714669800844,2400.4964732770823,2319.6970408915367,2143.8173940181878,2024.6324344988607,1884.288759526411,1758.9417792749591,1656.3931287336673,1615.221390739418,1519.8477582410123,1380.8331828194423
2025-08-27 09:00:00+00:00,5066.343810707243,4261.178625343753,3720.397686784432,3549.7266772938456,3280.5842489157512,3159.8203390293784,3047.396941468789,2773.4270367750505,2681.525726948079,2435.4308885565624,2276.181477944083,2138.393928307858,2062.7436865027776,2002.51067481871,1796.7070040189355
2025-08-27 10:00:00+00:00,5834.100888617337,5099.887354444436,4488.2545667805025,4285.642994453614,4025.4652155663643,3854.3299001543637,3711.1808634749177,3319.9724600704285,3313.03132843988,2932.3584413474455,2752.7638159594862,2597.9794014464424,2487.579587692824,2460.158328020756,2142.5159277150524
2025-08-27 11:00:00+00:00,6502.570180027149,5763.132644806305,5062.507653342516,4819.5619531329285,4453.872795873933,4254.816148366648,4099.451450878543,3634.4205080330503,3684.884116060217,3215.978305526376,3017.3726362044617,2863.145076869827,2732.139597655805,2705.516821000936,2312.592940463852
2025-08-27 12:00:00+00:00,7479.217159757332,6636.16199814908,6018.089020411448,5762.414803794469,5540.416629675034,5278.72928066137,5055.383831266852,4744.082939548112,4611.111031652501,4335.687817102575,4130.093458592928,3939.5958662969133,3828.5072286974246,3722.7918777605664,3484.832940578439
2025-08-27 13:00:00+00:00,7590.029517380521,6958.462415120492,6345.400358553663,6036.067565573103,5801.126678795983,5500.3032305960005,5252.767237904023,4876.707351795907,4837.683444583425,4459.362034646365,4260.5425077422915,4096.973851742681,3939.8443748708232,3847.5604808604185,3602.6223562078376
2025-08-27 14:00:00+00:00,7596.378003644066,6875.204876982323,6234.676213598519,5871.300870093517,5661.327429117526,5339.895784792694,5091.5978308568665,4774.069704047004,4702.012241459786,4399.440825328551,4192.87300443009,4035.516066626027,3890.401627846164,3773.4221343074096,3491.709362388341
2025-08-27 15:00:00+00:00,7353.529932651123,6597.882907898427,6016.353401350425,5607.883662684733,5562.396093878415,5209.92679345372,4944.650801101081,4753.448888576153,4592.614336534069,4441.861927100494,4246.015205330827,4087.846908500862,3961.7359673937535,3816.5677799595505,3700.6480081790723
2025-08-27 16:00:00+00:00,6424.302655340871,5983.13852650475,5489.66748924923,5107.225664969192,4979.238487933151,4641.459377236286,4388.180683877974,4159.385710894203,4129.141005379242,3902.5558623611214,3751.8135394601777,3651.059075236386,3506.360017448169,3394.3710554596837,3298.976277181464
2025-08-27 17:00:00+00:00,5738.143365818229,5163.799854518249,4721.740768009702,4346.600392036518,4285.098630672146,3968.9155772081285,3736.4566273658784,3639.3598925678234,3522.782396695766,3467.3909244063907,3334.2935419502755,3237.729700151911,3142.804571902001,3018.414945305616,2995.176290236166
2025-08-27 18:00:00+00:00,4652.614418033736,3989.6098942977987,3552.068927401946,3091.603178595302,3065.4829550624418,2793.0439548114737,2606.1565936566767,2571.5758595486186,2436.3274916537775,2436.672569445145,2314.5537963337047,2254.796002428797,2158.834478730416,2050.175841319666,2114.02819833986
2025-08-27 19:00:00+00:00,3447.6410548665444,3166.9262442833715,2890.850120554438,2540.171785374623,2261.160794898409,2068.3573872788766,1915.1469070827516,1863.2439100398697,1834.2628927908518,1758.0827164662478,1713.2180137392425,1724.5599809472405,1623.0377692361217,1539.051831673809,1612.3059086970607
2025-08-27 20:00:00+00:00,3166.234588206098,2698.439380210577,2508.2677243233265,2261.7278311618866,1938.2115195383449,1812.4518215029166,1683.1911764798133,1734.302442231543,1584.4144515632725,1650.956383071214,1617.4597491151144,1611.600768190161,1568.6491880612593,1470.8435343818564,1416.290107739791
2025-08-27 21:00:00+00:00,3115.7447571286757,2538.3847231688123,2316.974449374553,2119.8542320808992,1938.304672305807,1826.9160941504233,1710.6652252407657,1683.232302638411,1557.9035122875066,1569.9450701364258,1518.6817385119139,1464.377293679223,1435.4826745147948,1418.107200793449,1272.8755527840913
2025-08-27 22:00:00+00:00,3008.4977098945456,2234.599053347134,1905.8871947733423,1599.4027499023432,1575.8045787076044,1466.9369334426665,1371.8432089220005,1280.8979883381835,1166.658815986535,1115.5975096929324,1014.1933618525218,947.1005057901712,883.0223715736211,901.7451479510783,708.3417868746474
2025-08-27 23:00:00+00:00,2624.038591000666,2387.2679981571273,2242.717711545025,2012.0883397020807,1825.984552493741,1730.688232829736,1611.179191498486,1509.387848129918,1466.3392468720776,1324.64939076874,1288.8805077572324,1284.1958172675368,1171.776774836173,1150.4674058572855,1191.2226264879428
2025-08-28 00:00:00+00:00,2788.8820243035807,2424.6749315050183,2294.3176219413144,2110.3798605153497,2026.2445045374116,1921.2698753322256,1795.5989630200056,1799.9750580858818,1637.5564869712107,1647.7266817528143,1605.4320840685687,1566.9905699934461,1500.668778851963,1425.966253722916,1350.028376239985
2025-08-28 01:00:00+00:00,2587.896053484008,2148.808893195681,1920.360045495181,1682.00779951991,1594.6121475437394,1500.507870642643,1404.036257526248,1353.2278201933732,1237.3148756021474,1184.336151447089,1111.8196513996372,1084.4124007687278,997.6285379043402,923.8904136767014,808.0699851886602
2025-08-28 02:00:00+00:00,2568.846126615277,2283.3464594571815,2157.3749740558815,1985.1593739730342,1895.6759937107745,1796.3418260087674,1679.255310528115,1707.5902803667086,1534.2914598716925,1558.8904044559422,1513.1668606102867,1491.4684236187713,1416.2735170908454,1283.3881159666016,1374.8635122555315
2025-08-28 03:00:00+00:00,2557.5240363504017,2331.8550859691786,2225.9453898571555,2111.528377293882,1981.752585012724,1889.0756545444274,1771.8683829933689,1783.9111242655454,1631.5218884311435,1642.2074826203789,1597.0601379015898,1578.3376257803357,1507.1237064787892,1359.973845125165,1389.6410677496424
2025-08-28 04:00:00+00:00,2733.0768892121414,2435.885073312973,2289.0121514568527,2221.2731102451944,2079.0989620997207,1988.685931878288,1876.9453707194116,1855.2792207641687,1718.4484063345444,1716.4498462239208,1656.610305067974,1619.1945287965355,1564.964769844475,1424.1030312654402,1447.7061268266189
2025-08-28 05:00:00+00:00,3036.654959081432,2494.248875108002,2244.714514567291,2135.755035617629,2063.258272948049,1965.7409480423303,1862.3810642441968,1820.1711491013411,1658.3365826960944,1665.6378886058665,1564.8306957573586,1499.7199926161047,1451.8501845316569,1319.0894422461643,1350.6824745685226
2025-08-28 06:00:00+00:00,3132.267608085014,2666.835102000463,2381.929968707518,2262.054160334759,2097.614179282922,2003.1130088033387,1901.9518856953218,1781.6446807208777,1693.4249848037143,1595.614039799213,1494.650554938904,1443.6536827937598,1369.4328562991504,1254.4334992184376,1344.6160626433557
2025-08-28 07:00:00+00:00,3537.592791147632,3092.8376250479196,2782.003240135651,2724.625159174677,2343.1630916626964,2271.7036050958995,2174.5159008107294,1978.9910545760576,1947.4444638618515,1761.9525082400141,1662.3485122078127,1615.380447474039,1541.6091377044213,1435.035559590724,1398.7424264261863
2025-08-28 08:00:00+00:00,4557.446833841168,3708.403554196586,3288.3625606240967,3192.524836678589,2845.752749700536,2765.2184515868794,2659.9623046077904,2493.0830254141474,2337.792770255568,2227.563231984801,2078.4312197527106,1974.143284273894,1925.9860767418795,1805.584467217952,1702.5411733341534
2025-08-28 09:00:00+00:00,5345.928975445728,4456.77653259717,3925.5489225275087,3771.2036764046206,3404.769329771909,3298.8930386180946,3179.9232909281054,2875.38689075454,2793.279559940289,2522.90866187802,2340.83300576872,2215.581216093771,2126.0285685946583,2052.838048915997,1843.766291774009
